sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,downloadable_links,downloadable_samples,configurable_variations,configurable_variation_labels
436,,Default,simple,,base,"Parrucca S6121","""""","Parrucca S6121",1.000000,1,"Taxable Goods","Catalog, Search",16.580000,,,,parrucca-s6121,,,,/p/a/parrucca_s6121.jpg,,/p/a/parrucca_s6121.jpg,,/p/a/parrucca_s6121.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/p/a/parrucca_s6121.jpg,,,,,,,,,,,,,,
437,,Default,simple,,base,"Parrucca 6036M","""""","Parrucca 6036M",1.000000,1,"Taxable Goods","Catalog, Search",14.920000,,,,parrucca-6036m,,,,/p/a/parrucca_6036m.jpg,,/p/a/parrucca_6036m.jpg,,/p/a/parrucca_6036m.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,99.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/p/a/parrucca_6036m.jpg,,,,,,,,,,,,,,
438,,Default,simple,,base,"Parrucca 2470A","""""","Parrucca 2470A",1.000000,1,"Taxable Goods","Catalog, Search",6.580000,,,,parrucca-2470a,,,,/p/a/parrucca_2470a.jpg,,/p/a/parrucca_2470a.jpg,,/p/a/parrucca_2470a.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/p/a/parrucca_2470a.jpg,,,,,,,,,,,,,,
439,,Default,simple,,base,"Parrucca 6136S","""""","Parrucca 6136S",1.000000,1,"Taxable Goods","Catalog, Search",12.420000,,,,parrucca-6136s,,,,/p/a/parrucca_6136s.jpg,,/p/a/parrucca_6136s.jpg,,/p/a/parrucca_6136s.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/p/a/parrucca_6136s.jpg,,,,,,,,,,,,,,
440,,Default,simple,,base,"Parrucca E6363","""""","Parrucca E6363",1.000000,1,"Taxable Goods","Catalog, Search",16.580000,,,,parrucca-e6363,,,,/p/a/parrucca_e6363.jpg,,/p/a/parrucca_e6363.jpg,,/p/a/parrucca_e6363.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/p/a/parrucca_e6363.jpg,,,,,,,,,,,,,,
441,,Default,simple,,base,"Parrucca 6109C","""""","Parrucca 6109C",1.000000,1,"Taxable Goods","Catalog, Search",12.420000,,,,parrucca-6109c,,,,/p/a/parrucca_6109c.jpg,,/p/a/parrucca_6109c.jpg,,/p/a/parrucca_6109c.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/p/a/parrucca_6109c.jpg,,,,,,,,,,,,,,
442,,Default,simple,,base,"Parrucca L1519","""""","Parrucca L1519",1.000000,1,"Taxable Goods","Catalog, Search",20.750000,,,,parrucca-l1519,,,,/p/a/parrucca_l1519.jpg,,/p/a/parrucca_l1519.jpg,,/p/a/parrucca_l1519.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/p/a/parrucca_l1519.jpg,,,,,,,,,,,,,,
443,,Default,simple,,base,"Parrucca 6325R","""""","Parrucca 6325R",1.000000,1,"Taxable Goods","Catalog, Search",12.420000,,,,parrucca-6325r,,,,/p/a/parrucca_6325r.jpg,,/p/a/parrucca_6325r.jpg,,/p/a/parrucca_6325r.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/p/a/parrucca_6325r.jpg,,,,,,,,,,,,,,
444,,Default,simple,,base,"Parrucca 5999W","""""","Parrucca 5999W",1.000000,1,"Taxable Goods","Catalog, Search",10.750000,,,,parrucca-5999w,,,,/p/a/parrucca_5999w.jpg,,/p/a/parrucca_5999w.jpg,,/p/a/parrucca_5999w.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/p/a/parrucca_5999w.jpg,,,,,,,,,,,,,,
445,,Default,simple,,base,"Parrucca 6110M","""""","Parrucca 6110M",1.000000,1,"Taxable Goods","Catalog, Search",8.250000,,,,parrucca-6110m,,,,/p/a/parrucca_6110m.jpg,,/p/a/parrucca_6110m.jpg,,/p/a/parrucca_6110m.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/p/a/parrucca_6110m.jpg,,,,,,,,,,,,,,
446,,Default,simple,,base,"Parrucca 6341B","""""","Parrucca 6341B",1.000000,1,"Taxable Goods","Catalog, Search",10.750000,,,,parrucca-6341b,,,,/p/a/parrucca_6341b.jpg,,/p/a/parrucca_6341b.jpg,,/p/a/parrucca_6341b.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/p/a/parrucca_6341b.jpg,,,,,,,,,,,,,,
447,,Default,simple,,base,"Parrucca N6171","""""","Parrucca N6171",1.000000,1,"Taxable Goods","Catalog, Search",12.420000,,,,parrucca-n6171,,,,/p/a/parrucca_n6171.jpg,,/p/a/parrucca_n6171.jpg,,/p/a/parrucca_n6171.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/p/a/parrucca_n6171.jpg,,,,,,,,,,,,,,
448,,Default,simple,,base,"Parrucca 6107N","""""","Parrucca 6107N",1.000000,1,"Taxable Goods","Catalog, Search",12.420000,,,,parrucca-6107n,,,,/p/a/parrucca_6107n.jpg,,/p/a/parrucca_6107n.jpg,,/p/a/parrucca_6107n.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/p/a/parrucca_6107n.jpg,,,,,,,,,,,,,,
5998M,,Default,simple,"Default Category/Accessori,Default Category/Accessori/Maschere",base,"PARRUCCA MARGE SIMPSON","Se vuoi travestirti da Marge Simpson, questa è la parrucca che fa per te! Acconciata come nei cartoni animati, questa parrucca sintetica in blu è in taglia unica per adulti (con possibilità di fissaggio con forcine ai capelli reali) renderà il tuo costume vero, facendoti vincere il premio come migliore  maschera! Ok per feste a tema. carnevale halloween o party!","Parrucca sintetica in colorazione blu, acconciatura Marge Simpsons",1.000000,1,"Taxable Goods","Catalog, Search",14.990000,,,,parrucca-marge-bart-homer-simpson-lisa-meggy-the-simpsons-wig-blu-elettrico-famiglia-canale1-mediase,"PARRUCCA MARGE SIMPSON",,"Parrucca sintetica in colorazione blu, acconciatura Marge Simpsons",/w/5/w5998m2.jpg,,/w/5/w5998m2.jpg,,/w/5/w5998m2.jpg,,,,"12/18/24, 10:47 PM","12/27/24, 3:24 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,tag_prodotto=gotiche,3.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/w/5/w5998m2.jpg,,,,,,,,,,,,,,
450,,Default,simple,,base,"Parrucca L0959","""""","Parrucca L0959",1.000000,1,"Taxable Goods","Catalog, Search",20.750000,,,,parrucca-l0959,,,,/p/a/parrucca_l0959.jpg,,/p/a/parrucca_l0959.jpg,,/p/a/parrucca_l0959.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/p/a/parrucca_l0959.jpg,,,,,,,,,,,,,,
451,,Default,simple,,base,"Parrucca L0961","""""","Parrucca L0961",1.000000,1,"Taxable Goods","Catalog, Search",20.750000,,,,parrucca-l0961,,,,/p/a/parrucca_l0961.jpg,,/p/a/parrucca_l0961.jpg,,/p/a/parrucca_l0961.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/p/a/parrucca_l0961.jpg,,,,,,,,,,,,,,
453,,Default,simple,,base,"Parrucca 0618E","""""","Parrucca 0618E",1.000000,1,"Taxable Goods","Catalog, Search",10.750000,,,,parrucca-0618e,,,,/p/a/parrucca_0618e.jpg,,/p/a/parrucca_0618e.jpg,,/p/a/parrucca_0618e.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/p/a/parrucca_0618e.jpg,,,,,,,,,,,,,,
454,,Default,simple,,base,"Parrucca 1530B","""""","Parrucca 1530B",1.000000,1,"Taxable Goods","Catalog, Search",12.420000,,,,parrucca-1530b,,,,/p/a/parrucca_1530b.jpg,,/p/a/parrucca_1530b.jpg,,/p/a/parrucca_1530b.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/p/a/parrucca_1530b.jpg,,,,,,,,,,,,,,
455,,Default,simple,,base,"Parrucca Z0990","""""","Parrucca Z0990",1.000000,1,"Taxable Goods","Catalog, Search",16.580000,,,,parrucca-z0990,,,,/p/a/parrucca_z0990.jpg,,/p/a/parrucca_z0990.jpg,,/p/a/parrucca_z0990.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/p/a/parrucca_z0990.jpg,,,,,,,,,,,,,,
456,,Default,simple,,base,"Parrucca Z0990","""""","Parrucca Z0990",1.000000,1,"Taxable Goods","Catalog, Search",12.420000,,,,parrucca-z0990-1,,,,/p/a/parrucca_6156f.jpg,,/p/a/parrucca_6156f.jpg,,/p/a/parrucca_6156f.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/p/a/parrucca_6156f.jpg,,,,,,,,,,,,,,
457,,Default,simple,,base,"Parrucca F6212","""""","Parrucca F6212",1.000000,1,"Taxable Goods","Catalog, Search",12.420000,,,,parrucca-f6212,,,,/p/a/parrucca_f6212.jpg,,/p/a/parrucca_f6212.jpg,,/p/a/parrucca_f6212.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/p/a/parrucca_f6212.jpg,,,,,,,,,,,,,,
458,,Default,simple,,base,"Parrucca H6122","""""","Parrucca H6122",1.000000,1,"Taxable Goods","Catalog, Search",14.920000,,,,parrucca-h6122,,,,/p/a/parrucca_h6122.jpg,,/p/a/parrucca_h6122.jpg,,/p/a/parrucca_h6122.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/p/a/parrucca_h6122.jpg,,,,,,,,,,,,,,
459,,Default,simple,,base,"Parrucca N6173","""""","Parrucca N6173",1.000000,1,"Taxable Goods","Catalog, Search",14.080000,,,,parrucca-n6173,,,,/p/a/parrucca_n6173.jpg,,/p/a/parrucca_n6173.jpg,,/p/a/parrucca_n6173.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/p/a/parrucca_n6173.jpg,,,,,,,,,,,,,,
460,,Default,simple,,base,"Parrucca C0932","""""","Parrucca C0932",1.000000,1,"Taxable Goods","Catalog, Search",16.580000,,,,parrucca-c0932,,,,/p/a/parrucca_c0932.jpg,,/p/a/parrucca_c0932.jpg,,/p/a/parrucca_c0932.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/p/a/parrucca_c0932.jpg,,,,,,,,,,,,,,
W8121D,,Default,simple,,base,"CERCHIETTO CORNA CON METAL GLITTER","Cerchietto luminoso e movimentato dalle decorazioni glitter metal alla base delle corna in tessuto lucido rosso doppio colore. Ideale per completare il tuo travestimento Halloween da diavoletta sexy, diavolo e personaggio fantasia per tutti i tipi di feste a tema, scuola e discoteca...","Cerchietto con corna in tessuto lucido e decorazioni metal - Tg U Unisex - Horror Party",1.000000,1,"Taxable Goods","Catalog, Search",4.890000,3.500000,,,cerchietto-corna-con-metal-glitter-testa-cornine-nere-unisex-adulto-corna-diavoletto-diavolo-set-dia,"CERCHIETTO CORNA CON METAL GLITTER",,"Cerchietto con corna in tessuto lucido e decorazioni metal - Tg U Unisex - Horror Party",/w/8/w8121d.jpg,,/w/8/w8121d.jpg,,/w/8/w8121d.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,5.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/w/8/w8121d.jpg,,,,,,,,,,,,,,
575,,Default,simple,"Default Category/Accessori,Default Category/Accessori/Maschere",base,"Maschera Blind Mutant","""""","Maschera Blind Mutant",1.000000,1,"Taxable Goods","Catalog, Search",49.920000,,,,maschera-blind-mutant-1,,,,/2/6/26258blindmutant_1.jpg,,/2/6/26258blindmutant_1.jpg,,/2/6/26258blindmutant_1.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,tag_prodotto=halloween,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/2/6/26258blindmutant_1.jpg,,,,,,,,,,,,,,
582,,Default,simple,"Default Category/Accessori,Default Category/Accessori/Maschere",base,"Maschera Mine Marceau","""""","Maschera Mine Marceau",1.000000,1,"Taxable Goods","Catalog, Search",58.250000,,,,maschera-mine-marceau,,,,/2/6/26104mimemarceau.jpg,,/2/6/26104mimemarceau.jpg,,/2/6/26104mimemarceau.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,tag_prodotto=halloween,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/2/6/26104mimemarceau.jpg,,,,,,,,,,,,,,
583,,Default,simple,"Default Category/Accessori,Default Category/Accessori/Maschere",base,"Maschera Minotauros","""""","Maschera Minotauros",1.000000,1,"Taxable Goods","Catalog, Search",124.920000,,,,maschera-minotauros-1,,,,/2/6/26233minotaurus_1.jpg,,/2/6/26233minotaurus_1.jpg,,/2/6/26233minotaurus_1.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,tag_prodotto=halloween,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/2/6/26233minotaurus_1.jpg,,,,,,,,,,,,,,
584,,Default,simple,"Default Category/Accessori,Default Category/Accessori/Maschere",base,"Maschera Penny Wise Clown","""""","Maschera Penny Wise Clown",1.000000,1,"Taxable Goods","Catalog, Search",66.580000,,,,maschera-penny-wise-clown-1,,,,/2/6/26247pennywiseclown_1.jpg,,/2/6/26247pennywiseclown_1.jpg,,/2/6/26247pennywiseclown_1.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,tag_prodotto=halloween,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/2/6/26247pennywiseclown_1.jpg,,,,,,,,,,,,,,
587,,Default,simple,"Default Category/Accessori,Default Category/Accessori/Maschere",base,"Maschera Psycho Clown","""""","Maschera Psycho Clown",1.000000,1,"Taxable Goods","Catalog, Search",66.580000,,,,maschera-psycho-clown-1,,,,/2/6/26219psychoclown_1.jpg,,/2/6/26219psychoclown_1.jpg,,/2/6/26219psychoclown_1.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,tag_prodotto=halloween,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/2/6/26219psychoclown_1.jpg,,,,,,,,,,,,,,
589,,Default,simple,"Default Category/Accessori,Default Category/Accessori/Maschere",base,"Maschera Skull Crow","""""","Maschera Skull Crow",1.000000,1,"Taxable Goods","Catalog, Search",58.250000,,,,maschera-skull-crow,,,,/2/6/26238skullcrow.jpg,,/2/6/26238skullcrow.jpg,,/2/6/26238skullcrow.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,tag_prodotto=halloween,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/2/6/26238skullcrow.jpg,,,,,,,,,,,,,,
594,,Default,simple,,base,"Maschere Pretty Woman","""""","Maschere Pretty Woman",1.000000,1,"Taxable Goods","Catalog, Search",49.920000,,,,maschere-pretty-woman-1,,,,/2/6/26113prettywoman_1.jpg,,/2/6/26113prettywoman_1.jpg,,/2/6/26113prettywoman_1.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/2/6/26113prettywoman_1.jpg,,,,,,,,,,,,,,
677,,Default,simple,,base,"Mascotte 340","""""","Mascotte 340",1.000000,1,"Taxable Goods","Catalog, Search",41.580000,,,,mascotte-340,,,,/m/a/mascotte340.jpg,,/m/a/mascotte340.jpg,,/m/a/mascotte340.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/m/a/mascotte340.jpg,,,,,,,,,,,,,,
678,,Default,simple,,base,"Mascotte 340","""""","Mascotte 340",1.000000,1,"Taxable Goods","Catalog, Search",99.900000,,,,mascotte-340-1,,,,/m/a/mascotte340.jpg,,/m/a/mascotte340.jpg,,/m/a/mascotte340.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/m/a/mascotte340.jpg,,,,,,,,,,,,,,
717,,Default,simple,,base,"Gonfiabile BH10","""""","Gonfiabile BH10",1.000000,1,"Taxable Goods","Catalog, Search",333.250000,,,,gonfiabile-bh10,,,,/g/o/gonfiabile_bh10.jpg,,/g/o/gonfiabile_bh10.jpg,,/g/o/gonfiabile_bh10.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/g/o/gonfiabile_bh10.jpg,,,,,,,,,,,,,,
718,,Default,simple,,base,"Gonfiabile BH10","""""","Gonfiabile BH10",1.000000,1,"Taxable Goods","Catalog, Search",49.920000,,,,gonfiabile-bh10-1,,,,/g/o/gonfiabile_bh10.jpg,,/g/o/gonfiabile_bh10.jpg,,/g/o/gonfiabile_bh10.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/g/o/gonfiabile_bh10.jpg,,,,,,,,,,,,,,
719,,Default,simple,,base,"Gonfiabile BH20","""""","Gonfiabile BH20",1.000000,1,"Taxable Goods","Catalog, Search",58.250000,,,,gonfiabile-bh20,,,,/g/o/gonfiabile_bh20.jpg,,/g/o/gonfiabile_bh20.jpg,,/g/o/gonfiabile_bh20.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/g/o/gonfiabile_bh20.jpg,,,,,,,,,,,,,,
720,,Default,simple,,base,"Gonfiabile BH20","""""","Gonfiabile BH20",1.000000,1,"Taxable Goods","Catalog, Search",374.920000,,,,gonfiabile-bh20-1,,,,/g/o/gonfiabile_bh20.jpg,,/g/o/gonfiabile_bh20.jpg,,/g/o/gonfiabile_bh20.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/g/o/gonfiabile_bh20.jpg,,,,,,,,,,,,,,
721,,Default,simple,,base,"Gonfiabile BH30","""""","Gonfiabile BH30",1.000000,1,"Taxable Goods","Catalog, Search",541.580000,,,,gonfiabile-bh30,,,,/g/o/gonfiabile_bh30.jpg,,/g/o/gonfiabile_bh30.jpg,,/g/o/gonfiabile_bh30.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/g/o/gonfiabile_bh30.jpg,,,,,,,,,,,,,,
722,,Default,simple,,base,"Gonfiabile BH30","""""","Gonfiabile BH30",1.000000,1,"Taxable Goods","Catalog, Search",83.250000,,,,gonfiabile-bh30-1,,,,/g/o/gonfiabile_bh30.jpg,,/g/o/gonfiabile_bh30.jpg,,/g/o/gonfiabile_bh30.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/g/o/gonfiabile_bh30.jpg,,,,,,,,,,,,,,
723,,Default,simple,,base,"Gonfiabile BH40","""""","Gonfiabile BH40",1.000000,1,"Taxable Goods","Catalog, Search",91.580000,,,,gonfiabile-bh40,,,,/g/o/gonfiabile_bh40.jpg,,/g/o/gonfiabile_bh40.jpg,,/g/o/gonfiabile_bh40.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/g/o/gonfiabile_bh40.jpg,,,,,,,,,,,,,,
724,,Default,simple,,base,"Gonfiabile BH40","""""","Gonfiabile BH40",1.000000,1,"Taxable Goods","Catalog, Search",583.250000,,,,gonfiabile-bh40-1,,,,/g/o/gonfiabile_bh40.jpg,,/g/o/gonfiabile_bh40.jpg,,/g/o/gonfiabile_bh40.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/g/o/gonfiabile_bh40.jpg,,,,,,,,,,,,,,
725,,Default,simple,,base,"Gonfiabile BH50","""""","Gonfiabile BH50",1.000000,1,"Taxable Goods","Catalog, Search",541.580000,,,,gonfiabile-bh50,,,,/g/o/gonfiabile_bh50.jpg,,/g/o/gonfiabile_bh50.jpg,,/g/o/gonfiabile_bh50.jpg,,,,"12/18/24, 10:47 PM","12/20/24, 12:54 PM",,,"Block after Info Column",,,,,,,,,,,"Use config",,,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,/g/o/gonfiabile_bh50.jpg,,,,,,,,,,,,,,
